#b, jan li, 16392
#b, lon toki, 1022
#b, toki mi, 1015
#b, o kama, 1013
#b, ante li, 1008
#b, e nasin, 999
#b, olin e, 996
#b, mi pana, 996
#b, e soweli, 991
#b, awen lon, 986
#b, li pini, 984
#b, toki lon, 972
#b, toki ni, 970
#b, nimi pi, 968
#b, ken toki, 963
#b, mi mi, 950
#b, pi mute, 948
#b, e pilin, 948
#b, lawa pi, 946
#b, ala lon, 943
#b, o pana, 934
#b, ni lon, 934
#b, tenpo pi, 932
#b, jan seme, 927
#b, tawa ni, 925
#b, tenpo pimeja, 916
#b, li musi, 910
#b, ala ken, 909
#b, e ma, 906
#b, tenpo mute, 901
#b, jan ni, 901
#b, pona lukin, 899
#b, taso ona, 898
#b, sona pi, 898
#b, jan ala, 895
#b, tu wan, 891
#b, suno ni, 891
#b, kute e, 886
#b, ni tenpo, 884
#b, pakala e, 878
#b, sina pilin, 875
#b, wan li, 872
#b, o tawa, 871
#b, tenpo lili, 864
#b, sina lon, 856
#b, taso jan, 845
#b, pi telo, 845
#b, ale la, 844
#b, jan ali, 840
#b, e moku, 838
#b, wile kama, 834
#b, ala toki, 826
#b, e tenpo, 815
#b, meli li, 810
#b, lon insa, 806
#b, tan ma, 803
#b, pi nasin, 801
#b, jan en, 800
#b, e len, 799
#b, li nasa, 798
#b, ijo pi, 794
#b, kepeken ilo, 780
#b, o lukin, 774
#b, li seme, 770
#b, kama tawa, 768
#b, toki kepeken, 765
#b, tomo li, 764
#b, lawa e, 764
#b, ike li, 764
#b, jan ale, 758
#b, sitelen tawa, 756
#b, ala sona, 752
#b, pini e, 741
#b, lili pi, 736
#b, sona li, 731
#b, tomo sona, 727
#b, ken kama, 727
#b, li nimi, 724
#b, kama tan, 723
#b, tomo mi, 714
#b, e pali, 711
#b, sina jo, 709
#b, ona mute, 708
#b, sina tawa, 706
#b, kama ala, 706
#b, telo nasa, 700
#b, mute e, 691
#b, wile pali, 690
#b, ma pi, 687
#b, kin e, 687
#b, tenpo ale, 686
#b, lipu ni, 683
#b, li sitelen, 683
#b, pona taso, 682
#b, mi kepeken, 682
#b, lon seme, 677
#b, toki sina, 673
#b, telo li, 670
#b, mute mute, 669
#b, suno li, 668
#b, kin li, 665
#b, e ike, 663
#b, ala pona, 663
#b, sina la, 662
#b, kama pona, 661
#b, wile tawa, 659
#b, ona lon, 658
#b, nanpa tu, 658
#b, lon nasin, 657
#b, ike mute, 655
#b, mute pi, 648
#b, insa pi, 647
#b, pona la, 646
#b, tawa e, 645
#b, pali ala, 644
#b, la tenpo, 644
#b, sina pali, 642
#b, pona a, 640
#b, e kalama, 640
#b, kulupu ni, 632
#b, sina mute, 630
#b, nasin pi, 627
#b, taso li, 623
#b, suli mute, 621
#b, nimi ni, 620
#b, tawa li, 618
#b, pi nanpa, 617
#b, lawa li, 617
#b, li lili, 616
#b, e kasi, 614
#b, nasin sewi, 613
#b, wan la, 612
#b, tu tu, 611
#b, lukin ala, 611
#b, e kon, 611
#b, ni tan, 608
#b, jan sona, 608
#b, moli e, 605
#b, li open, 605
#b, tenpo sike, 603
#b, pona lon, 601
#b, mije li, 600
#b, tawa weka, 599
#b, luka tu, 599
#b, sina lukin, 598
#b, pona tan, 598
#b, pi kulupu, 596
#b, nasin seme, 596
#b, tenpo suli, 593
#b, ante e, 590
#b, li olin, 585
#b, o awen, 582
#b, ma ni, 582
#b, pi kama, 579
#b, ken lukin, 578
#b, pona pi, 576
#b, lipu pi, 574
#b, musi pi, 568
#b, e meli, 567
#b, lili e, 565
#b, kulupu pi, 563
#b, pi mi, 561
#b, ilo toki, 561
#b, sina jan, 560
#b, li kalama, 559
#b, ala wile, 558
#b, soweli tomo, 550
#b, mi moku, 549
#b, poka pi, 547
#b, ken pali, 547
#b, wawa e, 546
#b, lon kulupu, 543
#b, pilin ala, 536
#b, mi o, 536
#b, pi ilo, 533
#b, mani mute, 532
#b, ike tan, 532
#b, e lon, 531
#b, musi li, 529
#b, open e, 528
#b, li ijo, 528
#b, lon lipu, 526
#b, lili mi, 524
#b, soweli li, 521
#b, sina pana, 520
#b, pilin mi, 520
#b, nimi li, 520
#b, nasin ni, 520
#b, ala lukin, 516
#b, pali pi, 514
#b, kasi suli, 513
#b, mute lon, 511
#b, ni taso, 510
#b, li utala, 509
#b, li lawa, 506
#b, wan taso, 505
#b, li wawa, 503
#b, tawa pi, 502
#b, sama ni, 499
#b, kama e, 498
#b, tawa ala, 495
#b, e kili, 495
#b, o pali, 494
#b, pi sike, 493
#b, ona la, 493
#b, tomo ni, 492
#b, pi kasi, 492
#b, pi nimi, 490
#b, toki ante, 489
#b, sama mi, 489
#b, lon telo, 489
#b, suli la, 487
#b, sike suno, 487
#b, pi lon, 487
#b, wawa li, 486
#b, pi sitelen, 486
#b, mi tan, 484
#b, mama mije, 484
#b, lon sewi, 484
#b, lon esun, 484
#b, e suno, 484
#b, wile pana, 482
#b, e linja, 481
#b, ni anu, 480
#b, telo suli, 478
#b, suli pi, 471
#b, toki musi, 470
#b, nimi mi, 469
#b, li ante, 469
#b, sin e, 468
#b, ni ni, 468
#b, lon supa, 468
#b, ken tawa, 468
#b, ken pana, 468
#b, ala tan, 468
#b, ijo li, 466
#b, ali la, 465
#b, ona tawa, 464
#b, o sina, 464
#b, e lupa, 464
#b, tawa kulupu, 463
#b, e poki, 463
#b, e kulupu, 462
#b, e wile, 461
#b, li tan, 458
#b, mi awen, 457
#b, taso tenpo, 456
#b, pona sina, 456
#b, mi kin, 455
#b, ike ala, 454
#b, mi taso, 453
#b, o weka, 452
#b, ni toki, 452
#b, mama mi, 452
#b, tenpo ala, 451
#b, tan jan, 451
#b, pona toki, 451
#b, tawa lukin, 449
#b, suno kama, 449
#b, a mi, 446
#b, jan pali, 445
#b, wan pi, 443
#b, e sike, 443
#b, pi pilin, 442
#b, pana ala, 442
#b, kepeken ala, 442
#b, sewi pi, 441
#b, pi ijo, 440
#b, ma kasi, 440
#b, mi sitelen, 439
#b, ala kama, 438
#b, sina kepeken, 436
#b, jan ike, 436
#b, sitelen pi, 435
#b, sin li, 435
#b, lili taso, 434
#b, a toki, 433
#b, wile lukin, 432
#b, utala e, 431
#b, sona mi, 431
#b, ni o, 428
#b, li anpa, 427
#b, ala pali, 427
#b, la nimi, 426
#b, kin la, 426
#b, jan jan, 426
#b, o pilin, 424
#b, wile moku, 422
#b, meli lili, 420
#b, kepeken nasin, 420
#b, tenpo seme, 419
#b, li lape, 418
#b, ilo sona, 418
#b, pi suli, 414
#b, suno pini, 413
#b, pi sona, 413
#b, li seli, 409
#b, mi tu, 407
#b, ante la, 407
#b, ala jo, 407
#b, li ma, 406
#b, mute mi, 405
#b, sina o, 401
#b, ni pi, 401
#b, mi olin, 400
#b, kon li, 400
#b, o kepeken, 399
#b, poka mi, 398
#b, lon la, 397
#b, sona pona, 395
#b, toki sin, 394
#b, awen e, 393
#b, toki la, 391
#b, weka tan, 390
#b, li ni, 390
#b, nanpa luka, 389
#b, lili mute, 389
#b, tawa wawa, 388
#b, sitelen ni, 387
#b, tawa sewi, 386
#b, nasa li, 386
#b, moku ala, 386
#b, tomo ona, 383
#b, tu la, 382
#b, mi pi, 382
#b, sama jan, 381
#b, mute o, 381
#b, e ale, 381
#b, meli mi, 380
#b, li tenpo, 380
#b, ala mi, 380
#b, e pan, 379
#b, mi pona, 378
#b, ilo pi, 378
#b, li kute, 377
#b, ike la, 375
#b, tawa toki, 374
#b, jan sama, 374
#b, pi kalama, 373
#b, sona mute, 372
#b, lon anpa, 371
#b, pi pali, 368
#b, open pi, 368
#b, e lawa, 368
#b, mi en, 367
#b, mama meli, 367
#b, sama e, 366
#b, musi ni, 366
#b, seme mi, 365
#b, kulupu mama, 365
#b, tenpo ali, 364
#b, suno pi, 364
#b, lon li, 364
#b, la toki, 364
#b, taso sina, 361
#b, mije lili, 361
#b, ike mi, 361
#b, mute lili, 360
#b, lete li, 360
#b, awen ala, 360
#b, jan la, 359
#b, sin la, 358
#b, pi lipu, 357
#b, mute ni, 357
#b, ken kepeken, 357
#b, tawa kon, 355
#b, pimeja li, 355
#b, mute taso, 355
#b, sona ni, 354
#b, lawa mi, 354
#b, toki mute, 353
#b, ni kepeken, 352
#b, e luka, 349
#b, o pona, 347
#b, ma la, 347
#b, telo e, 342
#b, mi kute, 342
#b, e mije, 341
#b, mute tan, 340
#b, jan suli, 339
#b, sina pona, 338
#b, ma mi, 338
#b, li nasin, 337
#b, e kiwen, 337
#b, meli ni, 336
#b, jan utala, 336
#b, pali li, 335
#b, nimi ona, 335
#b, seli li, 333
#b, ma ante, 333
#b, lon mi, 331
#b, ijo ni, 328
#b, toki ona, 327
#b, e musi, 327
#b, ala kepeken, 327
#b, tenpo mun, 326
#b, mute jan, 326
#b, mama pi, 326
#b, meli sama, 325
#b, e ko, 325
#b, tawa musi, 324
#b, li wan, 324
#b, pona o, 323
#b, kasi kule, 323
#b, e pakala, 322
#b, pali mute, 320
#b, jan mi, 320
#b, tawa telo, 317
#b, supa lape, 317
#b, soweli pi, 316
#b, pana sona, 316
#b, wawa ala, 314
#b, toki taso, 313
#b, kama sin, 313
#b, pi mani, 312
#b, e mute, 312
#b, kama jan, 311
#b, nimi sina, 310
#b, ala jan, 310
#b, pona sijelo, 309
#b, pona lili, 309
#b, pilin pi, 309
#b, o pini, 309
#b, kepeken nimi, 309
#b, alasa e, 309
#b, sina anu, 307
#b, mute seme, 307
#b, pali lon, 306
#b, soweli lili, 305
#b, pona ni, 304
#b, pona jan, 304
#b, kulupu li, 304
#b, anpa e, 304
#b, ona sama, 303
#b, moku li, 303
#b, li mute, 303
#b, kama moli, 303
#b, meli pi, 302
#b, lon poki, 302
#b, pi wawa, 301
#b, ni nimi, 301
#b, utala li, 300
#b, suli ala, 300
#b, mani li, 300
#b, mi ona, 299
#b, e sijelo, 299
#b, pona kin, 298
#b, lili ni, 298
#b, kama lili, 296
#b, ken sona, 295
#b, ala pilin, 295
#b, wile jo, 294
#b, seli e, 294
#b, lawa ona, 294
#b, kon pi, 294
#b, waso li, 293
#b, sona tawa, 291
#b, ona ona, 291
#b, lukin la, 291
#b, ilo tawa, 291
#b, sama ala, 288
#b, pi li, 288
#b, lon sinpin, 287
#b, li telo, 287
#b, ala taso, 287
#b, wawa mute, 286
#b, taso ni, 286
#b, tenpo li, 285
#b, sina mi, 285
#b, pi mama, 285
#b, pali mi, 285
#b, jan lon, 285
#b, sama la, 284
#b, mute ala, 283
#b, wile kepeken, 282
#b, kama suli, 282
#b, pali pona, 280
#b, ona tan, 280
#b, mute a, 280
#b, ijo ante, 280
#b, la ma, 279
#b, jan tawa, 279
#b, jan meli, 279
#b, ona taso, 278
#b, lukin li, 278
#b, lon jan, 278
#b, tenpo sin, 277
#b, ale pi, 277
#b, lipu toki, 276
#b, li ala, 276
#b, ike e, 276
#b, tomo sina, 275
#b, jan tan, 275
#b, e palisa, 275
#b, pi soweli, 274
#b, mije ni, 273
#b, telo pi, 272
#b, sin tawa, 272
#b, ijo mute, 272
#b, o mi, 271
#b, nasin pona, 271
#b, mije mi, 271
#b, lili tawa, 270
#b, sike e, 269
#b, nasin lawa, 269
#b, lape lon, 269
#b, kama lukin, 268
#b, mi weka, 267
#b, lon ona, 266
#b, kulupu nimi, 266
#b, mute ike, 265
#b, lili lon, 265
#b, toki jan, 264
#b, ona meli, 264
#b, ijo la, 263
#b, pona ona, 262
#b, ona mije, 262
#b, pi tawa, 261
#b, tawa pona, 260
#b, pali ni, 260
#b, o moku, 260
#b, pini pi, 259
#b, ala pi, 259
#b, seme lon, 258
#b, pini ala, 258
#b, e nanpa, 258
#b, suli tawa, 257
#b, pilin sina, 257
#b, tomo pali, 256
#b, mi sina, 256
#b, mi pini, 256
#b, kasi li, 256
#b, e kala, 255
#b, sona la, 254
#b, li meli, 254
#b, tawa poka, 253
#b, tan tomo, 253
#b, e sama, 253
#b, pi ona, 252
#b, toki ike, 251
#b, pi pana, 251
#b, pimeja ni, 250
#b, e supa, 250
#b, moli ala, 249
#b, ma ale, 249
#b, pilin sama, 248
#b, pilin akesi, 248
#b, nimi mute, 248
#b, ni kin, 247
#b, moli li, 247
#b, mije sama, 247
#b, jan ona, 247
#b, sama li, 246
#b, li suwi, 246
#b, li mu, 246
#b, sina taso, 245
#b, mi pakala, 245
#b, kon sewi, 244
#b, ko lete, 244
#b, tawa tan, 243
#b, sina tan, 243
#b, sina moku, 242
#b, ona tu, 242
#b, mute ona, 242
#b, la soweli, 242
#b, tawa seme, 241
#b, ijo ike, 241
#b, sin ala, 240
#b, sona sina, 239
#b, lawa lili, 239
#b, pi meli, 238
#b, lon sike, 238
#b, kama li, 238
#b, ike pi, 238
#b, li sike, 237
#b, sona lon, 236
#b, li jaki, 236
#b, sama sina, 235
#b, musi lon, 235
#b, luka wan, 235
#b, tawa insa, 234
#b, mani tawa, 234
#b, tu pi, 233
#b, tawa kepeken, 233
#b, sin lon, 233
#b, poka sina, 233
#b, lon ilo, 233
#b, lipu li, 233
#b, la telo, 233
#b, lili ona, 231
#b, kepeken tomo, 231
#b, jan toki, 231
#b, ala pana, 231
#b, ma lon, 230
#b, suno mute, 229
#b, sin pi, 229
#b, len noka, 229
#b, jan taso, 229
#b, ala ona, 229
#b, suli e, 228
#b, pipi li, 228
#b, pilin utala, 228
#b, ante pi, 228
#b, sina sina, 227
#b, kama anpa, 227
#b, ijo pona, 227
#b, tan mi, 226
#b, poka jan, 226
#b, ona kepeken, 226
#b, mi tenpo, 226
#b, esun e, 226
#b, e waso, 226
#b, sinpin pi, 225
#b, pi wile, 225
#b, mun li, 225
#b, kama pi, 225
#b, tomo lon, 224
#b, ona jan, 224
#b, jan nasa, 223
#b, telo sewi, 222
#b, pakala li, 222
#b, nasa mute, 222
#b, mama ona, 222
#b, li sewi, 222
#b, e ali, 222
#b, supa monsi, 221
#b, musi mute, 221
#b, la meli, 221
#b, ken pona, 221
#b, pakala ala, 220
#b, ma ali, 220
#b, lon pi, 220
#b, kepeken tenpo, 220
#b, taso e, 219
#b, sina awen, 219
#b, suno la, 218
#b, nanpa pi, 218
#b, linja lawa, 218
#b, suwi li, 217
#b, lawa sina, 217
#b, kon tawa, 217
#b, ala ni, 217
#b, wile mi, 216
#b, toki tan, 216
#b, pilin wawa, 216
#b, ni nasin, 216
#b, tan toki, 215
#b, seme tawa, 215
#b, nimi lon, 215
#b, nasin li, 215
#b, ante mute, 215
#b, ala kin, 215
#b, pona anu, 214
#b, olin li, 214
#b, ali pi, 214
#b, toki lili, 213
#b, len pi, 213
#b, jan sin, 213
#b, e wawa, 213
#b, tawa linja, 212
#b, suli ni, 211
#b, lipu mute, 211
#b, la tomo, 211
#b, kalama pi, 211
#b, e nena, 211
#b, ala moku, 211
#b, pi linja, 210
#b, musi e, 210
#b, lukin tawa, 210
#b, jan anu, 210
#b, lili sina, 209
#b, ijo sin, 209
#b, en mi, 209
#b, e mama, 209
#b, tenpo la, 208
#b, sina pi, 208
#b, pi kon, 208
#b, nimi e, 208
#b, mani lili, 208
#b, e sinpin, 208
#b, li mama, 207
#b, la ijo, 207
#b, suli lon, 206
#b, lon monsi, 206
#b, en toki, 206
#b, sewi lon, 205
#b, mani pi, 205
#b, linja li, 205
#b, toki kin, 204
#b, sike ma, 204
#b, mute tenpo, 204
#b, moku pi, 204
#b, tawa la, 203
#b, tan ona, 203
#b, pona kepeken, 203
#b, ona mi, 203
#b, mi lape, 203
#b, e ken, 203
#b, suno ale, 202
#b, sewi e, 202
#b, sijelo mi, 201
#b, pona tenpo, 201
#b, pimeja la, 201
#b, li kulupu, 201
#b, musi tawa, 200
#b, lukin sama, 200
#b, mama li, 199
#b, en ma, 199
#b, mama sina, 198
#b, li tomo, 198
#b, wile pona, 197
#b, sama pi, 197
#b, loje li, 197
#b, li sin, 197
#b, kute ala, 197
#b, ike lon, 197
#b, telo tawa, 196
#b, tan sewi, 196
#b, sijelo li, 196
#b, la nasin, 196
#b, e pipi, 196
#b, la kulupu, 195
#b, taso la, 194
#b, moku lon, 194
#b, kiwen li, 194
#b, walo li, 193
#b, li alasa, 193
#b, tawa meli, 192
#b, sama lon, 192
#b, lon kon, 192
#b, anpa pi, 192
#b, wawa pi, 191
#b, tomo lili, 191
#b, tawa mama, 191
#b, sitelen insa, 191
#b, sike pi, 191
#b, musi ala, 191
#b, lukin mi, 191
#b, lon e, 191
#b, lawa ma, 191
#b, jan moli, 191
#b, e ala, 191
#b, toki toki, 190
#b, sinpin lawa, 190
#b, lupa tomo, 190
#b, ni a, 189
#b, lukin pi, 189
#b, linja nimi, 189
#b, ilo li, 189
#b, ike ni, 189
#b, e li, 189
#b, wile lape, 188
#b, weka ala, 188
#b, nimi tawa, 188
#b, nimi lili, 188
#b, meli ona, 188
#b, ijo tawa, 188
#b, pini li, 187
#b, ni ken, 187
#b, jan olin, 187
#b, tomo lawa, 186
#b, toki sewi, 186
#b, poki pi, 186
#b, lape ala, 186
#b, kepeken noka, 186
#b, soweli ni, 185
#b, sitelen li, 185
#b, pali sina, 185
#b, ilo utala, 185
#b, kin tawa, 184
#b, wile awen, 183
#b, olin mi, 183
#b, mi e, 183
#b, li lete, 183
#b, wile la, 182
#b, toki en, 182
#b, lipu sona, 182
#b, li kiwen, 182
#b, e suwi, 182
#b, wile sina, 181
#b, wile mute, 181
#b, tan sina, 181
#b, soweli tawa, 181
#b, li soweli, 181
#b, kama pakala, 181
#b, jan wan, 181
#b, toki wawa, 180
#b, tawa tenpo, 180
#b, soweli suli, 180
#b, pi suno, 180
#b, ni ala, 180
#b, lon ale, 180
#b, tawa anpa, 179
#b, sitelen toki, 179
#b, li mi, 179
#b, toki anu, 178
#b, suli nanpa, 178
#b, pi lili, 178
#b, li mije, 178
#b, li li, 178
#b, len e, 178
#b, ijo lon, 178
#b, sina en, 177
#b, linja pi, 177
#b, li suno, 177
#b, a tenpo, 177
#b, toki sama, 176
#b, jan tu, 176
#b, wile lon, 175
#b, tenpo wan, 175
#b, o kute, 175
#b, ma en, 175
#b, lon sina, 175
#b, lon lawa, 175
#b, mute kepeken, 174
#b, mi anu, 174
#b, ala awen, 174
#b, akesi li, 174
#b, tawa soweli, 173
#b, seme jan, 173
#b, ma jan, 173
#b, e tawa, 173
#b, uta e, 172
#b, tenpo lete, 172
#b, seme sina, 172
#b, pali tawa, 172
#b, ijo ala, 172
#b, e noka, 172
#b, a jan, 172
#b, wan lon, 171
#b, tawa kama, 171
#b, ale lon, 171
#b, la mama, 170
#b, la li, 170
#b, ala tenpo, 170
#b, toki suli, 169
#b, taso toki, 169
#b, sijelo ona, 169
#b, o sitelen, 169
#b, ma seme, 169
#b, pi poki, 168
#b, pi noka, 168
#b, pan suwi, 168
#b, mije pi, 168
#b, lili lili, 168
#b, ilo ni, 168
#b, e wan, 168
#b, moku tawa, 167
#b, lon taso, 167
#b, toki awen, 166
#b, sona toki, 166
#b, pi kiwen, 166
#b, wan e, 165
#b, utala pi, 165
#b, utala ala, 165
#b, sitelen pona, 165
#b, poka ona, 165
#b, lon sona, 165
#b, la kon, 165
#b, e tan, 165
#b, telo loje, 164
#b, sona sin, 164
#b, pilin li, 164
#b, monsi pi, 164
#b, mi a, 164
#b, kepeken luka, 164
#b, tomo suli, 163
#b, seme ona, 163
#b, sama ona, 163
#b, e utala, 163
#b, tomo moku, 162
#b, sewi la, 162
#b, mute kin, 162
#b, mi ante, 162
#b, lon tan, 162
#b, taso lon, 161
#b, musi la, 161
#b, li len, 161
#b, a sina, 161
#b, sitelen mi, 160
#b, ni ma, 160
#b, ma ona, 160
#b, ken e, 160
#b, e olin, 160
#b, awen tawa, 160
#b, ala a, 160
#b, tenpo seli, 159
#b, sona lili, 159
#b, mi ala, 159
#b, len lawa, 159
#b, jan poka, 159
#b, anpa li, 159
#b, nimi pona, 157
#b, kulupu toki, 157
#b, e akesi, 157
#b, a ni, 157
#b, pi tan, 156
#b, kama wile, 156
#b, ilo sitelen, 156
#b, wawa tawa, 155
#b, pi len, 155
#b, ken pilin, 155
#b, kama weka, 155
#b, soweli suwi, 154
#b, pi lawa, 154
#b, nena suli, 154
#b, lukin mute, 154
#b, ala ike, 154
#b, weka la, 153
#b, ona pi, 153
#b, mute pona, 153
#b, li pimeja, 153
#b, jan ken, 153
#b, ike a, 153
#b, e ante, 153
#b, ona o, 152
#b, moli lon, 152
#b, li poka, 152
#b, kama pilin, 152
#b, awen sona, 152
#b, ala sina, 152
#b, tawa sin, 151
#b, sijelo pi, 151
#b, e lukin, 151
#b, tomo la, 150
#b, telo wawa, 150
#b, musi kepeken, 150
#b, luka pi, 150
#b, luka ona, 150
#b, sewi suli, 149
#b, moku ni, 149
#b, mi ni, 149
#b, lili jan, 149
#b, ike taso, 149
#b, tu e, 148
#b, sona kin, 148
#b, pini lili, 148
#b, nasin ante, 148
#b, nanpa li, 148
#b, lon sitelen, 148
#b, kalama e, 148
#b, e selo, 148
#b, sike mute, 147
#b, o open, 147
#b, o jan, 147
#b, ma lili, 147
#b, tu ni, 146
#b, tenpo sama, 146
#b, telo pimeja, 146
#b, pi musi, 146
#b, mi musi, 146
#b, mi ale, 146
#b, ike sijelo, 146
#b, e lape, 146
#b, suno nanpa, 145
#b, suli mi, 145
#b, pi moku, 145
#b, tenpo nanpa, 144
#b, telo oko, 144
#b, sitelen lape, 144
#b, pi nena, 144
#b, pali ike, 144
#b, seme pi, 143
#b, pini mute, 143
#b, pi ike, 143
#b, lon tawa, 143
#b, lipu mi, 143
#b, kulupu lawa, 143
#b, jan mije, 143
#b, sitelen sina, 142
#b, pi sina, 142
#b, pali ona, 142
#b, olin ala, 142
#b, nasa la, 142
#b, musi mi, 142
#b, lukin pona, 142
#b, lukin lon, 142
#b, luka mi, 142
#b, lape mi, 142
#b, kama wan, 142
#b, jan sina, 142
#b, ale ni, 142
#b, sitelen lon, 141
#b, sama tawa, 141
#b, pilin ona, 141
#b, pali sama, 141
#b, mute sina, 141
#b, mi open, 141
#b, li nanpa, 141
#b, la mije, 141
#b, ike sina, 141
#b, ale tawa, 141
#b, wawa lili, 140
#b, telo mute, 140
#b, moku mute, 140
#b, mi sama, 140
#b, lipu sina, 140
#b, la sitelen, 140
#b, ken lon, 140
#b, insa mi, 140
#b, ilo open, 140
#b, wile weka, 139
#b, tenpo pona, 139
#b, mute ale, 139
#b, mun nanpa, 139
#b, mama mama, 139
#b, kule li, 139
#b, wile sitelen, 138
#b, tomo telo, 138
#b, toki tenpo, 138
#b, suli ona, 138
#b, sike tu, 138
#b, pona ale, 138
#b, kepeken len, 138
#b, sewi o, 137
#b, pakala la, 137
#b, musi uta, 137
#b, ilo tenpo, 137
#b, anpa lon, 137
#b, suli lili, 136
#b, pimeja pini, 136
#b, lili tu, 136
#b, suno tu, 135
#b, suli taso, 135
#b, pona en, 135
#b, pi mije, 135
#b, anu jan, 135
#b, ale o, 135
#b, tan li, 134
#b, sina kute, 134
#b, pakala mi, 134
#b, ni seme, 134
#b, nasa ala, 134
#b, lipu tawa, 134
#b, lape pi, 134
#b, ken kute, 134
#b, e oko, 134
#b, tawa lipu, 133
#b, soweli wawa, 133
#b, sona ona, 133
#b, pi luka, 133
#b, kulupu jan, 133
#b, kama mi, 133
#b, kalama ala, 133
#b, ike jan, 133
#b, tawa nasin, 132
#b, pi supa, 132
#b, ni meli, 132
#b, li ilo, 132
#b, ala pini, 132
#b, telo walo, 131
#b, moku pona, 131
#b, e kule, 131
#b, ale ale, 131
#b, sina sitelen, 130
#b, nimi jan, 130
#b, ma taso, 130
#b, luka li, 130
#b, la pona, 130
#b, kasi ni, 130
#b, sina olin, 129
