#t, la ona li, 1803
#t, la jan li, 1726
#t, toki e ni, 1533
#t, li jo e, 1510
#t, li pana e, 1503
#t, mi mute li, 1404
#t, ni ona li, 1265
#t, li toki e, 1223
#t, li pona tawa, 1154
#t, kama jo e, 1098
#t, sona e ni, 1076
#t, ni li pona, 1070
#t, jan li toki, 1049
#t, ala e ni, 1018
#t, jan li wile, 974
#t, ona li kama, 946
#t, pilin e ni, 909
#t, la ni li, 906
#t, e ni jan, 903
#t, pali e ni, 902
#t, li ken ala, 873
#t, jan li kama, 854
#t, e ni mi, 827
#t, ni jan li, 804
#t, e ni tawa, 803
#t, e ni ona, 796
#t, jan li ken, 788
#t, mi ken ala, 774
#t, pona tawa mi, 760
#t, li pali e, 742
#t, tan seme la, 704
#t, ona li wile, 685
#t, tenpo pini la, 680
#t, seme la sina, 674
#t, kama sona e, 644
#t, sona ala e, 634
#t, li kama lon, 634
#t, tenpo ni la, 622
#t, li pona mute, 612
#t, ken ala ken, 603
#t, e ni sina, 598
#t, ni la mi, 597
#t, pana e pona, 594
#t, ona li toki, 575
#t, li lukin e, 566
#t, li wile e, 564
#t, mi pilin e, 556
#t, mi wile e, 540
#t, e pona tawa, 520
#t, ona li ken, 518
#t, wile e ni, 509
#t, sina ken ala, 500
#t, o pana e, 499
#t, jo ala e, 498
#t, jan li pana, 498
#t, pi jan li, 495
#t, mi lukin e, 495
#t, mi wile ala, 489
#t, jan li pali, 487
#t, jan li jo, 482
#t, tenpo suno ni, 466
#t, pona tawa sina, 466
#t, jan seme li, 458
#t, li sona e, 454
#t, jan li pilin, 450
#t, jan li tawa, 448
#t, li wile ala, 445
#t, mi jo e, 439
#t, jan en jan, 436
#t, mi sona ala, 435
#t, li kama jo, 428
#t, li pona ala, 427
#t, li moku e, 427
#t, sona e toki, 426
#t, e tomo tawa, 423
#t, sina wile ala, 420
#t, jan li lon, 419
#t, li lon ala, 414
#t, jan ala li, 409
#t, en jan li, 404
#t, li ike tawa, 394
#t, mi pana e, 392
#t, mi sona e, 391
#t, ona li tawa, 386
#t, ona li jo, 384
#t, ni tawa mi, 382
#t, tenpo ale la, 376
